Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt,Speed,hDOP
2021,11,28,12,16,0,9,18.961178,47.386639,110.2,18.41,104
2021,11,28,12,16,0,9,18.961155,47.386635,110.3,18.41,104
2021,11,28,12,16,1,9,18.961134,47.386627,110.3,18.41,104
2021,11,28,12,16,1,9,18.961109,47.386620,110.4,18.41,104
2021,11,28,12,16,1,9,18.961088,47.386616,110.4,18.41,104
2021,11,28,12,16,1,9,18.961065,47.386608,110.5,18.41,104
2021,11,28,12,16,1,9,18.961042,47.386600,110.5,18.41,104
2021,11,28,12,16,1,9,18.961020,47.386597,110.6,18.41,104
2021,11,28,12,16,1,9,18.960997,47.386589,110.6,18.41,104
2021,11,28,12,16,1,9,18.960976,47.386581,110.7,18.41,104
2021,11,28,12,16,1,9,18.960951,47.386574,110.7,18.41,104
2021,11,28,12,16,1,9,18.960930,47.386570,110.8,18.41,104
2021,11,28,12,16,2,9,18.960907,47.386562,110.8,18.41,104
2021,11,28,12,16,2,9,18.960884,47.386555,110.9,18.41,104
2021,11,28,12,16,2,9,18.960863,47.386547,110.9,18.41,104
2021,11,28,12,16,2,9,18.960840,47.386543,111.0,18.41,104
2021,11,28,12,16,2,9,18.960819,47.386532,111.0,18.41,104
2021,11,28,12,16,2,9,18.960796,47.386528,111.1,18.41,104
2021,11,28,12,16,2,9,18.960775,47.386520,111.1,18.41,104
2021,11,28,12,16,2,9,18.960752,47.386513,111.1,18.41,104
2021,11,28,12,16,2,9,18.960730,47.386505,111.2,18.41,104
2021,11,28,12,16,2,9,18.960709,47.386497,111.2,18.41,104
2021,11,28,12,16,3,9,18.960686,47.386490,111.3,18.41,104
2021,11,28,12,16,3,9,18.960665,47.386482,111.3,18.41,104
2021,11,28,12,16,3,9,18.960644,47.386475,111.4,18.41,104
2021,11,28,12,16,3,9,18.960621,47.386467,111.4,18.41,104
2021,11,28,12,16,3,9,18.960598,47.386459,111.4,18.41,104
2021,11,28,12,16,3,9,18.960577,47.386452,111.5,18.41,104
2021,11,28,12,16,3,9,18.960554,47.386444,111.5,18.41,104
2021,11,28,12,16,3,9,18.960533,47.386436,111.5,18.41,104
2021,11,28,12,16,3,9,18.960512,47.386429,111.6,18.41,104
2021,11,28,12,16,3,9,18.960489,47.386421,111.6,18.41,104
2021,11,28,12,16,4,9,18.960468,47.386414,111.6,18.41,104
2021,11,28,12,16,4,9,18.960447,47.386406,111.7,18.41,104
2021,11,28,12,16,4,9,18.960424,47.386398,111.7,18.41,104
2021,11,28,12,16,4,9,18.960403,47.386387,111.7,18.41,104
2021,11,28,12,16,4,9,18.960382,47.386379,111.7,18.41,104
2021,11,28,12,16,4,9,18.960361,47.386372,111.8,18.41,104
2021,11,28,12,16,4,9,18.960340,47.386360,111.8,18.41,104
2021,11,28,12,16,4,9,18.960318,47.386353,111.8,18.41,104
2021,11,28,12,16,4,9,18.960299,47.386345,111.8,18.41,104
2021,11,28,12,16,4,9,18.960278,47.386337,111.8,18.41,104
2021,11,28,12,16,5,9,18.960257,47.386330,111.9,18.41,104
2021,11,28,12,16,5,9,18.960236,47.386318,111.9,18.41,104
2021,11,28,12,16,5,9,18.960215,47.386311,111.9,18.41,104
2021,11,28,12,16,5,9,18.960194,47.386303,111.9,18.41,104
2021,11,28,12,16,5,9,18.960173,47.386292,111.9,18.41,104
2021,11,28,12,16,5,9,18.960152,47.386284,112.0,18.41,104
2021,11,28,12,16,5,9,18.960133,47.386272,112.0,18.41,104
2021,11,28,12,16,5,9,18.960110,47.386265,112.0,18.41,104
2021,11,28,12,16,5,9,18.960091,47.386253,112.0,18.41,104
2021,11,28,12,16,5,9,18.960070,47.386246,112.0,18.41,104
2021,11,28,12,16,6,9,18.960049,47.386238,112.1,18.41,104
2021,11,28,12,16,6,9,18.960028,47.386227,112.1,18.41,104
2021,11,28,12,16,6,9,18.960009,47.386219,112.1,18.41,104
2021,11,28,12,16,6,9,18.959988,47.386208,112.1,18.41,104
2021,11,28,12,16,6,9,18.959967,47.386200,112.1,18.41,104
2021,11,28,12,16,6,9,18.959948,47.386189,112.1,18.41,104
2021,11,28,12,16,6,9,18.959927,47.386181,112.2,18.41,104
2021,11,28,12,16,6,9,18.959908,47.386169,112.2,18.41,104
2021,11,28,12,16,6,9,18.959887,47.386162,112.2,18.41,104
2021,11,28,12,16,6,9,18.959867,47.386150,112.2,18.41,104
2021,11,28,12,16,7,9,18.959846,47.386139,112.2,18.41,104
2021,11,28,12,16,7,9,18.959827,47.386131,112.2,18.41,104
2021,11,28,12,16,7,9,18.959806,47.386120,112.2,18.41,104
2021,11,28,12,16,7,9,18.959789,47.386108,112.2,18.41,104
2021,11,28,12,16,7,9,18.959768,47.386097,112.2,18.41,104
2021,11,28,12,16,7,9,18.959749,47.386089,112.2,18.41,104
2021,11,28,12,16,7,9,18.959730,47.386078,112.3,18.41,104
2021,11,28,12,16,7,9,18.959709,47.386066,112.3,18.41,104
2021,11,28,12,16,7,9,18.959692,47.386055,112.3,18.41,104
2021,11,28,12,16,7,9,18.959673,47.386047,112.3,18.41,104
2021,11,28,12,16,8,9,18.959654,47.386036,112.4,18.41,104
2021,11,28,12,16,8,9,18.959635,47.386024,112.4,18.41,104
2021,11,28,12,16,8,9,18.959616,47.386017,112.4,18.41,104
2021,11,28,12,16,8,9,18.959597,47.386002,112.4,18.41,104
2021,11,28,12,16,8,9,18.959578,47.385994,112.4,18.41,104
2021,11,28,12,16,8,9,18.959560,47.385983,112.5,18.41,104
2021,11,28,12,16,8,9,18.959541,47.385971,112.5,18.41,104
2021,11,28,12,16,8,9,18.959524,47.385960,112.4,18.41,104
2021,11,28,12,16,8,9,18.959505,47.385948,112.4,18.41,104
2021,11,28,12,16,8,9,18.959486,47.385937,112.4,18.41,104
2021,11,28,12,16,9,9,18.959469,47.385925,112.4,18.41,104
2021,11,28,12,16,9,9,18.959450,47.385914,112.4,18.41,104
2021,11,28,12,16,9,9,18.959433,47.385902,112.4,18.41,104
2021,11,28,12,16,9,9,18.959414,47.385891,112.4,18.41,104
2021,11,28,12,16,9,9,18.959394,47.385880,112.4,18.41,104
2021,11,28,12,16,9,9,18.959377,47.385868,112.4,18.41,104
2021,11,28,12,16,9,9,18.959360,47.385857,112.4,18.41,104
2021,11,28,12,16,9,9,18.959341,47.385845,112.4,18.41,104
2021,11,28,12,16,9,9,18.959324,47.385834,112.3,18.41,104
2021,11,28,12,16,9,9,18.959307,47.385822,112.3,18.41,104
2021,11,28,12,16,10,9,18.959288,47.385811,112.3,18.41,104
2021,11,28,12,16,10,9,18.959272,47.385799,112.3,18.41,104
2021,11,28,12,16,10,9,18.959255,47.385788,112.2,18.41,104
2021,11,28,12,16,10,9,18.959236,47.385777,112.2,18.41,104
2021,11,28,12,16,10,9,18.959221,47.385765,112.2,18.41,104
2021,11,28,12,16,10,9,18.959204,47.385750,112.1,18.41,104
2021,11,28,12,16,10,9,18.959187,47.385738,112.1,18.41,104
2021,11,28,12,16,10,9,18.959169,47.385727,112.0,18.41,104
2021,11,28,12,16,10,9,18.959154,47.385712,112.0,18.41,104
2021,11,28,12,16,10,9,18.959137,47.385700,112.0,18.41,104
2021,11,28,12,16,11,9,18.959120,47.385689,112.0,18.41,104
2021,11,28,12,16,11,9,18.959103,47.385677,111.9,18.41,104
2021,11,28,12,16,11,9,18.959087,47.385666,111.9,18.41,104
2021,11,28,12,16,11,9,18.959070,47.385651,111.9,18.41,104
2021,11,28,12,16,11,9,18.959053,47.385639,111.8,18.41,104
2021,11,28,12,16,11,9,18.959036,47.385628,111.8,18.41,104
